userId,movieId,rating,timestamp,user_idx,movie_idx
191,158,2.0,1996-04-17 17:08:17,2,99
191,34,4.0,1996-04-17 17:08:17,2,102
191,153,1.0,1996-04-17 17:08:17,2,101
191,150,2.0,1996-04-17 17:08:17,2,8
191,39,1.0,1996-04-17 17:08:17,2,103
191,72,4.0,1996-04-17 17:08:17,2,104
191,144,4.0,1996-04-17 17:08:17,2,93
191,155,4.0,1996-04-17 17:08:17,2,100
191,427,1.0,1996-04-17 17:08:17,2,92
191,161,2.0,1996-04-17 17:08:17,2,5
191,237,1.0,1996-04-17 17:08:17,2,41
191,213,5.0,1996-04-17 17:08:17,2,91
191,224,4.0,1996-04-17 17:08:17,2,82
191,229,5.0,1996-04-17 17:08:17,2,83
191,230,4.0,1996-04-17 17:08:17,2,84
191,235,5.0,1996-04-17 17:08:17,2,85
191,236,3.0,1996-04-17 17:08:17,2,54
191,223,5.0,1996-04-17 17:08:17,2,81
191,246,5.0,1996-04-17 17:08:17,2,87
191,417,4.0,1996-04-17 17:08:17,2,88
191,215,4.0,1996-04-17 17:08:17,2,89
191,468,3.0,1996-04-17 17:08:17,2,13
191,347,5.0,1996-04-17 17:08:17,2,90
191,348,5.0,1996-04-17 17:08:17,2,86
191,261,4.0,1996-04-17 17:08:18,2,26
191,151,4.0,1996-04-17 17:08:18,2,44
191,208,1.0,1996-04-17 17:08:18,2,52
191,296,5.0,1996-04-17 17:08:18,2,117
191,314,4.0,1996-04-17 17:08:18,2,118
191,318,4.0,1996-04-17 17:08:18,2,120
191,319,4.0,1996-04-17 17:08:18,2,121
191,337,5.0,1996-04-17 17:08:18,2,122
191,339,1.0,1996-04-17 17:08:18,2,23
191,265,5.0,1996-04-17 17:08:18,2,116
191,380,3.0,1996-04-17 17:08:18,2,36
191,50,5.0,1996-04-17 17:08:18,2,119
191,272,5.0,1996-04-17 17:08:18,2,115
99,10,4.0,1996-04-18 11:38:34,3,124
99,163,5.0,1996-04-18 11:46:45,3,133
99,165,5.0,1996-04-18 11:46:45,3,3
99,434,3.0,1996-04-18 11:46:45,3,12
99,225,5.0,1996-04-18 11:46:45,3,6
99,227,3.0,1996-04-18 11:46:45,3,0
99,160,2.0,1996-04-18 11:46:45,3,97
99,435,2.0,1996-04-18 11:46:45,3,131
99,161,3.0,1996-04-18 11:46:45,3,5
99,153,5.0,1996-04-18 11:46:45,3,101
99,344,5.0,1996-04-18 11:46:45,3,130
99,231,5.0,1996-04-18 11:46:45,3,132
99,592,4.0,1996-04-18 11:46:45,3,17
99,588,5.0,1996-04-18 11:46:45,3,15
99,122,4.0,1996-04-18 11:46:45,3,126
99,23,4.0,1996-04-18 11:46:45,3,127
99,22,4.0,1996-04-18 11:46:45,3,11
99,413,3.0,1996-04-18 11:46:45,3,128
99,145,4.0,1996-04-18 11:46:45,3,125
99,150,5.0,1996-04-18 11:46:45,3,8
99,416,4.0,1996-04-18 11:46:45,3,129
99,420,2.0,1996-04-18 11:46:45,3,10
99,349,5.0,1996-04-18 11:46:45,3,2
99,256,4.0,1996-04-18 11:46:46,3,35
99,236,5.0,1996-04-18 11:46:46,3,54
99,168,5.0,1996-04-18 11:46:46,3,45
99,248,3.0,1996-04-18 11:46:46,3,138
99,252,5.0,1996-04-18 11:46:46,3,40
99,234,2.0,1996-04-18 11:46:46,3,53
99,257,5.0,1996-04-18 11:46:46,3,27
99,253,4.0,1996-04-18 11:46:46,3,137
99,196,2.0,1996-04-18 11:46:46,3,136
99,318,5.0,1996-04-18 11:46:46,3,120
99,296,5.0,1996-04-18 11:46:46,3,117
99,259,3.0,1996-04-18 11:46:46,3,135
99,293,5.0,1996-04-18 11:46:46,3,113
99,292,5.0,1996-04-18 11:46:46,3,39
99,325,2.0,1996-04-18 11:46:46,3,134
99,288,3.0,1996-04-18 11:46:46,3,112
99,315,3.0,1996-04-18 11:46:46,3,32
99,281,5.0,1996-04-18 11:46:46,3,22
54,296,3.0,1996-04-23 08:11:46,4,117
54,590,3.0,1996-04-23 08:11:46,4,16
54,592,3.0,1996-04-23 08:11:46,4,17
54,150,3.0,1996-04-23 08:11:46,4,8
54,588,3.0,1996-04-23 08:15:30,4,15
54,1,3.0,1996-04-23 08:15:30,4,64
54,318,4.0,1996-04-23 08:15:58,4,120
54,161,3.0,1996-04-23 08:15:58,4,5
54,329,3.0,1996-04-23 08:16:29,4,30
54,339,3.0,1996-04-23 08:16:29,4,23
54,595,3.0,1996-04-23 08:16:29,4,18
54,32,3.0,1996-04-23 08:16:57,4,80
54,205,3.0,1996-04-23 08:19:50,4,141
54,110,3.0,1996-04-23 08:23:52,4,94
54,194,3.0,1996-04-23 08:24:25,4,107
54,288,3.0,1996-04-23 08:24:47,4,112
54,17,3.0,1996-04-23 08:30:46,4,65
54,50,3.0,1996-04-23 08:30:46,4,119
54,457,3.0,1996-08-13 07:23:01,4,151
54,593,4.0,1996-08-13 07:23:01,4,154
54,356,4.0,1996-08-13 07:23:47,4,223
54,480,3.0,1996-08-13 07:24:44,4,227
54,454,3.0,1996-08-13 07:24:44,4,157
54,410,3.0,1996-08-13 07:24:44,4,143
54,47,3.0,1996-08-13 07:24:44,4,110
35,592,4.0,1996-05-01 08:29:51,5,17
35,150,5.0,1996-05-01 08:29:51,5,8
35,595,3.0,1996-05-01 08:30:38,5,18
35,316,3.0,1996-05-01 08:30:38,5,33
35,339,5.0,1996-05-01 08:31:28,5,23
35,231,3.0,1996-05-01 08:31:28,5,132
35,300,4.0,1996-05-01 08:31:45,5,31
35,21,5.0,1996-05-01 08:31:45,5,73
35,185,5.0,1996-05-01 08:32:01,5,47
35,266,2.0,1996-05-01 08:32:26,5,29
35,39,3.0,1996-05-01 08:32:26,5,103
35,11,4.0,1996-05-01 08:32:57,5,60
35,50,5.0,1996-05-01 08:33:18,5,119
35,236,4.0,1996-05-01 08:34:55,5,54
35,261,5.0,1996-05-01 08:35:33,5,26
35,235,4.0,1996-05-01 08:35:33,5,85
35,62,5.0,1996-05-01 08:35:48,5,61
35,237,3.0,1996-05-01 08:37:14,5,41
468,590,5.0,1996-05-06 16:33:25,6,16
468,592,3.0,1996-05-06 16:33:26,6,17
468,150,5.0,1996-05-06 16:33:26,6,8
468,296,3.0,1996-05-06 16:33:26,6,117
468,380,4.0,1996-05-06 16:33:26,6,36
468,344,3.0,1996-05-06 16:33:47,6,130
468,349,2.0,1996-05-06 16:33:47,6,2
468,153,3.0,1996-05-06 16:33:47,6,101
468,588,3.0,1996-05-06 16:33:47,6,15
468,165,3.0,1996-05-06 16:34:04,6,3
468,595,5.0,1996-05-06 16:34:04,6,18
468,1,4.0,1996-05-06 16:34:04,6,64
468,318,3.0,1996-05-06 16:34:04,6,120
468,161,2.0,1996-05-06 16:34:24,6,5
468,231,2.0,1996-05-06 16:34:24,6,132
468,434,3.0,1996-05-06 16:34:24,6,12
468,208,3.0,1996-05-06 16:34:40,6,52
468,300,4.0,1996-05-06 16:34:40,6,31
468,253,4.0,1996-05-06 16:34:40,6,137
468,292,4.0,1996-05-06 16:34:40,6,39
468,225,4.0,1996-05-06 16:34:59,6,6
468,185,3.0,1996-05-06 16:35:00,6,47
468,288,2.0,1996-05-06 16:35:00,6,112
468,110,4.0,1996-05-06 16:35:00,6,94
468,32,4.0,1996-05-06 16:35:00,6,80
468,266,4.0,1996-05-06 16:35:19,6,29
353,296,5.0,1996-05-12 22:19:28,7,117
353,590,4.0,1996-05-12 22:19:28,7,16
353,592,4.0,1996-05-12 22:19:28,7,17
353,380,3.0,1996-05-12 22:19:28,7,36
353,588,3.0,1996-05-12 22:19:50,7,15
353,318,5.0,1996-05-12 22:19:50,7,120
353,153,3.0,1996-05-12 22:19:50,7,101
353,344,5.0,1996-05-12 22:19:50,7,130
353,349,4.0,1996-05-12 22:19:50,7,2
353,10,3.0,1996-05-12 22:21:09,7,124
353,165,5.0,1996-05-12 22:21:09,7,3
353,595,4.0,1996-05-12 22:21:09,7,18
353,316,3.0,1996-05-12 22:21:09,7,33
353,1,5.0,1996-05-12 22:21:25,7,64
353,231,4.0,1996-05-12 22:21:25,7,132
353,434,3.0,1996-05-12 22:21:25,7,12
353,161,5.0,1996-05-12 22:21:25,7,5
353,185,4.0,1996-05-12 22:21:39,7,47
353,253,3.0,1996-05-12 22:21:39,7,137
353,292,4.0,1996-05-12 22:21:39,7,39
353,110,3.0,1996-05-12 22:21:53,7,94
353,225,3.0,1996-05-12 22:21:53,7,6
353,288,3.0,1996-05-12 22:21:53,7,112
353,266,3.0,1996-05-12 22:22:11,7,29
353,32,5.0,1996-05-12 22:22:11,7,80
353,47,5.0,1996-05-12 22:22:11,7,110
353,34,5.0,1996-05-12 22:22:11,7,102
353,432,3.0,1996-05-12 22:22:30,7,19
353,160,2.0,1996-05-12 22:22:30,7,97
353,39,1.0,1996-05-12 22:22:30,7,103
353,236,3.0,1996-05-12 22:22:55,7,54
353,420,1.0,1996-05-12 22:22:55,7,10
353,19,4.0,1996-05-12 22:22:55,7,144
353,435,2.0,1996-05-12 22:23:12,7,131
353,315,3.0,1996-05-12 22:23:12,7,32
353,11,4.0,1996-05-12 22:23:12,7,60
353,553,4.0,1996-05-12 22:23:26,7,38
353,186,5.0,1996-05-12 22:23:26,7,48
353,196,3.0,1996-05-12 22:23:46,7,136
353,173,3.0,1996-05-12 22:23:46,7,145
353,168,3.0,1996-05-12 22:24:03,7,45
353,204,2.0,1996-05-12 22:24:03,7,50
353,158,3.0,1996-05-12 22:24:03,7,99
353,172,2.0,1996-05-12 22:24:35,7,146
353,25,4.0,1996-05-12 22:24:35,7,72
353,2,4.0,1996-05-12 22:24:35,7,58
353,293,5.0,1996-05-12 22:24:35,7,113
353,246,5.0,1996-05-12 22:24:57,7,87
353,256,3.0,1996-05-12 22:24:57,7,35
353,237,4.0,1996-05-12 22:25:14,7,41
353,223,5.0,1996-05-12 22:25:14,7,81
353,5,3.0,1996-05-12 22:25:14,7,59
353,333,5.0,1996-05-12 22:25:14,7,140
353,555,4.0,1996-05-12 22:25:34,7,139
353,6,4.0,1996-05-12 22:25:47,7,67
353,222,1.0,1996-05-12 22:26:10,7,14
353,22,5.0,1996-05-12 22:26:31,7,11
353,163,3.0,1996-05-12 22:26:31,7,133
353,216,3.0,1996-05-12 22:26:52,7,147
353,234,2.0,1996-05-12 22:26:52,7,53
353,431,4.0,1996-05-12 22:26:52,7,148
353,145,3.0,1996-05-12 22:27:16,7,125
353,280,5.0,1996-05-12 22:27:30,7,149
353,413,2.0,1996-05-12 22:27:30,7,128
353,112,5.0,1996-05-12 22:28:13,7,150
353,319,5.0,1996-05-12 22:28:28,7,121
353,70,4.0,1996-05-12 22:28:47,7,152
353,457,5.0,1996-05-12 22:28:47,7,151
353,267,3.0,1996-05-12 22:29:04,7,153
353,122,3.0,1996-05-12 22:29:27,7,126
353,593,5.0,1996-05-12 22:29:27,7,154
353,198,3.0,1996-05-12 22:29:53,7,155
40,380,3.0,1996-05-14 07:27:34,8,36
40,150,5.0,1996-05-14 07:27:34,8,8
40,296,5.0,1996-05-14 07:27:34,8,117
40,590,4.0,1996-05-14 07:27:34,8,16
40,592,4.0,1996-05-14 07:27:34,8,17
40,153,3.0,1996-05-14 07:28:17,8,101
40,344,4.0,1996-05-14 07:28:17,8,130
40,588,4.0,1996-05-14 07:28:17,8,15
40,165,4.0,1996-05-14 07:28:17,8,3
40,316,3.0,1996-05-14 07:28:50,8,33
40,318,5.0,1996-05-14 07:28:50,8,120
40,329,3.0,1996-05-14 07:28:50,8,30
40,595,3.0,1996-05-14 07:28:50,8,18
40,339,3.0,1996-05-14 07:29:19,8,23
40,231,1.0,1996-05-14 07:29:19,8,132
40,434,3.0,1996-05-14 07:29:19,8,12
40,1,5.0,1996-05-14 07:29:19,8,64
40,300,5.0,1996-05-14 07:30:12,8,31
40,292,3.0,1996-05-14 07:30:12,8,39
40,208,2.0,1996-05-14 07:30:12,8,52
40,410,3.0,1996-05-14 07:30:53,8,143
40,110,4.0,1996-05-14 07:30:53,8,94
40,21,4.0,1996-05-14 07:30:53,8,73
40,34,5.0,1996-05-14 07:31:20,8,102
40,266,4.0,1996-05-14 07:31:20,8,29
40,317,4.0,1996-05-14 07:31:20,8,34
40,432,3.0,1996-05-14 07:31:56,8,19
40,111,5.0,1996-05-14 07:31:56,8,68
40,236,4.0,1996-05-14 07:32:17,8,54
40,19,2.0,1996-05-14 07:32:17,8,144
40,435,3.0,1996-05-14 07:33:09,8,131
40,151,4.0,1996-05-14 07:33:09,8,44
40,337,5.0,1996-05-14 07:33:09,8,122
40,553,5.0,1996-05-14 07:34:33,8,38
40,186,3.0,1996-05-14 07:34:33,8,48
40,17,5.0,1996-05-14 07:34:33,8,65
40,173,4.0,1996-05-14 07:34:33,8,145
40,252,4.0,1996-05-14 07:34:33,8,40
40,235,4.0,1996-05-14 07:34:53,8,85
40,265,5.0,1996-05-14 07:34:53,8,116
40,158,4.0,1996-05-14 07:35:15,8,99
40,168,2.0,1996-05-14 07:35:15,8,45
40,172,4.0,1996-05-14 07:35:39,8,146
40,224,4.0,1996-05-14 07:35:39,8,82
40,62,5.0,1996-05-14 07:35:39,8,61
40,48,2.0,1996-05-14 07:36:11,8,42
40,31,4.0,1996-05-14 07:36:11,8,172
40,256,2.0,1996-05-14 07:36:11,8,35
40,223,5.0,1996-05-14 07:36:11,8,81
40,44,3.0,1996-05-14 07:36:33,8,173
40,272,5.0,1996-05-14 07:36:57,8,115
40,273,1.0,1996-05-14 07:37:38,8,174
40,218,4.0,1996-05-14 07:37:38,8,7
40,230,5.0,1996-05-14 07:37:38,8,84
40,203,5.0,1996-05-14 07:37:54,8,175
40,163,5.0,1996-05-14 07:37:54,8,133
40,216,1.0,1996-05-14 07:38:13,8,147
40,431,5.0,1996-05-14 07:38:13,8,148
40,60,4.0,1996-05-14 07:38:29,8,43
40,457,3.0,1996-05-14 07:38:54,8,151
40,281,5.0,1996-05-14 07:38:54,8,22
40,327,4.0,1996-05-14 07:39:45,8,176
40,351,4.0,1996-05-14 07:39:45,8,4
40,267,3.0,1996-05-14 07:40:22,8,153
40,610,4.0,1996-05-14 07:40:22,8,177
40,306,5.0,1996-05-14 07:40:22,8,108
40,454,4.0,1996-05-14 07:40:44,8,157
40,364,5.0,1996-05-14 07:40:44,8,156
40,307,5.0,1996-05-14 07:40:44,8,111
40,308,5.0,1996-05-14 07:40:58,8,109
40,367,4.0,1996-05-14 07:41:16,8,160
40,104,1.0,1996-05-14 07:41:37,8,62
40,509,3.0,1996-05-14 07:41:56,8,162
40,440,4.0,1996-05-14 07:41:56,8,178
40,107,4.0,1996-05-14 07:41:56,8,179
40,616,3.0,1996-05-14 07:42:14,8,180
40,314,5.0,1996-05-14 07:42:14,8,118
40,551,3.0,1996-05-14 07:42:50,8,181
604,296,5.0,1996-05-14 13:16:07,9,117
604,344,2.0,1996-05-14 13:16:36,9,130
604,153,3.0,1996-05-14 13:16:36,9,101
604,165,4.0,1996-05-14 13:16:36,9,3
604,588,3.0,1996-05-14 13:16:36,9,15
604,329,3.0,1996-05-14 13:16:59,9,30
604,316,4.0,1996-05-14 13:17:00,9,33
604,595,3.0,1996-05-14 13:17:00,9,18
604,434,4.0,1996-05-14 13:17:31,9,12
604,1,3.0,1996-05-14 13:17:31,9,64
604,339,3.0,1996-05-14 13:17:31,9,23
604,185,4.0,1996-05-14 13:17:49,9,47
604,292,3.0,1996-05-14 13:17:49,9,39
604,253,5.0,1996-05-14 13:17:49,9,137
604,208,3.0,1996-05-14 13:17:49,9,52
604,410,4.0,1996-05-14 13:18:58,9,143
604,288,5.0,1996-05-14 13:18:58,9,112
604,110,3.0,1996-05-14 13:18:58,9,94
604,32,4.0,1996-05-14 13:19:18,9,80
604,317,3.0,1996-05-14 13:19:18,9,34
604,34,4.0,1996-05-14 13:19:18,9,102
604,432,3.0,1996-05-14 13:19:42,9,19
604,39,3.0,1996-05-14 13:19:43,9,103
604,111,4.0,1996-05-14 13:19:43,9,68
604,315,4.0,1996-05-14 13:20:50,9,32
604,19,1.0,1996-05-14 13:20:50,9,144
604,420,3.0,1996-05-14 13:20:50,9,10
604,435,4.0,1996-05-14 13:21:11,9,131
604,95,4.0,1996-05-14 13:21:11,9,71
604,151,3.0,1996-05-14 13:21:11,9,44
604,17,4.0,1996-05-14 13:21:32,9,65
604,173,3.0,1996-05-14 13:21:33,9,145
604,186,3.0,1996-05-14 13:21:33,9,48
604,235,3.0,1996-05-14 13:21:51,9,85
604,261,4.0,1996-05-14 13:21:51,9,26
604,265,4.0,1996-05-14 13:21:51,9,116
604,196,3.0,1996-05-14 13:21:51,9,136
604,168,3.0,1996-05-14 13:23:13,9,45
604,105,2.0,1996-05-14 13:23:13,9,63
604,158,4.0,1996-05-14 13:23:13,9,99
604,293,3.0,1996-05-14 13:23:13,9,113
604,224,3.0,1996-05-14 13:24:53,9,82
604,2,5.0,1996-05-14 13:24:53,9,58
604,62,4.0,1996-05-14 13:24:53,9,61
604,172,2.0,1996-05-14 13:24:53,9,146
604,25,3.0,1996-05-14 13:25:16,9,72
604,223,4.0,1996-05-14 13:25:33,9,81
604,237,3.0,1996-05-14 13:25:33,9,41
604,5,3.0,1996-05-14 13:25:55,9,59
604,277,4.0,1996-05-14 13:25:55,9,195
604,272,4.0,1996-05-14 13:25:55,9,115
604,6,3.0,1996-05-14 13:25:55,9,67
604,708,3.0,1996-05-14 13:27:41,9,196
604,273,3.0,1996-05-14 13:29:05,9,174
604,22,3.0,1996-05-14 13:29:06,9,11
604,328,4.0,1996-05-14 13:29:21,9,158
604,593,5.0,1996-05-14 13:29:22,9,154
604,330,3.0,1996-05-14 13:29:51,9,165
604,332,3.0,1996-05-14 13:29:51,9,197
604,426,3.0,1996-05-14 13:29:51,9,198
604,188,3.0,1996-05-14 13:29:51,9,199
604,611,5.0,1996-05-14 13:29:51,9,200
604,76,4.0,1996-05-14 13:30:15,9,201
604,92,3.0,1996-05-14 13:30:15,9,202
604,366,5.0,1996-05-14 13:30:15,9,203
604,742,4.0,1996-05-14 13:30:36,9,204
604,724,3.0,1996-05-14 13:32:15,9,205
604,380,3.0,1996-05-14 13:32:58,9,36
604,592,4.0,1996-05-14 13:32:58,9,17
604,300,3.0,1996-05-14 13:33:19,9,31
604,553,4.0,1996-05-14 13:34:01,9,38
604,193,3.0,1996-05-14 13:34:43,9,114
604,60,4.0,1996-05-14 13:35:39,9,43
145,592,3.0,1996-05-14 20:19:08,10,17
145,590,4.0,1996-05-14 20:19:08,10,16
145,380,3.0,1996-05-14 20:19:08,10,36
145,296,4.0,1996-05-14 20:19:08,10,117
145,150,3.0,1996-05-14 20:19:08,10,8
145,588,4.0,1996-05-14 20:19:43,10,15
145,344,2.0,1996-05-14 20:19:43,10,130
145,165,3.0,1996-05-14 20:19:43,10,3
145,153,3.0,1996-05-14 20:19:43,10,101
145,595,4.0,1996-05-14 20:20:16,10,18
145,316,2.0,1996-05-14 20:20:16,10,33
145,329,3.0,1996-05-14 20:20:16,10,30
145,318,3.0,1996-05-14 20:20:16,10,120
145,434,3.0,1996-05-14 20:20:42,10,12
145,339,3.0,1996-05-14 20:20:42,10,23
145,1,5.0,1996-05-14 20:20:42,10,64
145,161,4.0,1996-05-14 20:20:42,10,5
145,231,3.0,1996-05-14 20:20:42,10,132
136,380,3.0,1996-05-18 19:52:16,11,36
136,150,2.0,1996-05-18 19:52:16,11,8
136,296,1.0,1996-05-18 19:52:16,11,117
136,592,4.0,1996-05-18 19:52:16,11,17
136,590,3.0,1996-05-18 19:52:16,11,16
136,349,5.0,1996-05-18 19:52:43,11,2
136,588,3.0,1996-05-18 19:52:43,11,15
136,165,5.0,1996-05-18 19:52:43,11,3
136,344,1.0,1996-05-18 19:52:44,11,130
136,153,3.0,1996-05-18 19:52:45,11,101
136,316,2.0,1996-05-18 19:53:17,11,33
136,231,2.0,1996-05-18 19:53:17,11,132
136,595,3.0,1996-05-18 19:53:17,11,18
136,329,2.0,1996-05-18 19:53:17,11,30
136,434,3.0,1996-05-18 19:53:42,11,12
136,10,5.0,1996-05-18 19:53:42,11,124
136,339,4.0,1996-05-18 19:53:42,11,23
136,161,4.0,1996-05-18 19:53:42,11,5
136,185,3.0,1996-05-18 19:54:14,11,47
136,300,3.0,1996-05-18 19:54:14,11,31
136,253,4.0,1996-05-18 19:54:14,11,137
136,292,3.0,1996-05-18 19:54:14,11,39
136,208,3.0,1996-05-18 19:54:14,11,52
136,225,4.0,1996-05-18 19:54:34,11,6
136,110,5.0,1996-05-18 19:54:34,11,94
136,410,3.0,1996-05-18 19:54:34,11,143
136,266,3.0,1996-05-18 19:54:59,11,29
136,47,5.0,1996-05-18 19:54:59,11,110
136,34,2.0,1996-05-18 19:54:59,11,102
136,317,3.0,1996-05-18 19:54:59,11,34
136,420,3.0,1996-05-18 19:55:45,11,10
136,160,3.0,1996-05-18 19:55:45,11,97
136,19,3.0,1996-05-18 19:55:45,11,144
136,315,3.0,1996-05-18 19:56:05,11,32
136,282,5.0,1996-05-18 19:56:05,11,20
136,435,3.0,1996-05-18 19:56:05,11,131
136,432,3.0,1996-05-18 19:56:05,11,19
136,337,5.0,1996-05-18 19:56:31,11,122
136,151,5.0,1996-05-18 19:56:31,11,44
136,173,3.0,1996-05-18 19:56:31,11,145
136,95,4.0,1996-05-18 19:56:31,11,71
136,196,3.0,1996-05-18 19:57:02,11,136
136,252,5.0,1996-05-18 19:57:02,11,40
136,553,3.0,1996-05-18 19:57:02,11,38
136,235,4.0,1996-05-18 19:57:34,11,85
136,204,1.0,1996-05-18 19:57:55,11,50
136,293,1.0,1996-05-18 19:57:55,11,113
136,158,3.0,1996-05-18 19:57:55,11,99
136,168,4.0,1996-05-18 19:57:55,11,45
136,172,1.0,1996-05-18 19:57:55,11,146
136,333,5.0,1996-05-18 19:58:21,11,140
136,256,4.0,1996-05-18 19:58:21,11,35
136,457,5.0,1996-05-18 19:58:42,11,151
136,593,3.0,1996-05-18 19:58:42,11,154
136,62,5.0,1996-05-18 19:58:42,11,61
136,44,2.0,1996-05-18 19:58:59,11,173
136,276,4.0,1996-05-18 19:59:20,11,28
136,193,1.0,1996-05-18 19:59:20,11,114
136,227,3.0,1996-05-18 19:59:55,11,0
136,468,5.0,1996-05-18 19:59:55,11,13
136,348,1.0,1996-05-18 19:59:55,11,86
136,277,3.0,1996-05-18 19:59:55,11,195
136,16,5.0,1996-05-18 20:00:14,11,66
136,273,3.0,1996-05-18 20:00:14,11,174
136,163,1.0,1996-05-18 20:00:37,11,133
136,431,5.0,1996-05-18 20:00:55,11,148
136,145,3.0,1996-05-18 20:00:55,11,125
136,364,5.0,1996-05-18 20:01:23,11,156
136,216,5.0,1996-05-18 20:01:23,11,147
136,234,3.0,1996-05-18 20:01:23,11,53
136,454,3.0,1996-05-18 20:01:45,11,157
136,207,5.0,1996-05-18 20:01:45,11,51
136,413,3.0,1996-05-18 20:01:45,11,128
136,280,5.0,1996-05-18 20:01:45,11,149
136,367,4.0,1996-05-18 20:02:09,11,160
